match	teamNumber	role	coralPickup	algaePickup	algaeKnocking	underShallowCage	teleopPoints	autoPoints	driverAbility	feeds	defends	coralPickups	algaePickups	coralDrops	algaeDrops	coralL1	coralL2	coralL3	coralL4	processorScores	netScores	netFails	activeAuton	endgame	scouter	notes
Q53	10335	OFFENSE	STATION	NONE	FALSE	FALSE	22	0	3	0	0	12	0	2	0	10	0	0	0	0	0	0	FALSE	PARKED		Remy
Q54	59	OFFENSE	GROUND	NONE	FALSE	TRUE	48	10	4	0	0	14	0	4	0	3	0	0	7	0	0	0	TRUE	DEEP		Chloe
Q54	1557	OFFENSE	NONE	REEF	TRUE	FALSE	14	3	3	0	0	2	4	2	2	0	0	0	0	2	0	0	TRUE	PARKED		Took algea for processor
Q54	1557	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q54	1557	OFFENSE	NONE	BOTH	TRUE	FALSE	14	0	2	0	0	1	3	0	1	0	0	0	0	2	0	0	FALSE	PARKED		Could only score alge no coral and just went and parked mid match. KP
Q54	1902	OFFENSE	GROUND	REEF	TRUE	FALSE	59	3	5	0	0	16	0	0	0	1	5	10	0	0	0	0	TRUE	PARKED		Smooth operator
Q54	3627	OFFENSE	STATION	BOTH	TRUE	FALSE	11	0	3	0	0	3	1	0	1	1	1	1	0	0	0	0	FALSE	PARKED		Elevator wouldn't fully extend not allowing them to score on l4; took too long for them to realize this.  - angel
Q54	7431	IMMOBILE	NONE	NONE	FALSE	TRUE	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	PARKED		James Sanders. Broken from match start.
Q55	1744	OFFENSE	STATION	NONE	FALSE	FALSE	12	3	3	0	0	10	0	5	0	5	0	0	0	0	0	0	TRUE	PARKED		Chloe
Q55	5145	OFFENSE	STATION	BOTH	TRUE	TRUE	18	10	4	0	0	1	5	0	2	0	0	0	1	3	0	0	TRUE	NOT_ATTEMPTED		Scored many algae -angel
Q55	5816	OFFENSE	GROUND	NONE	TRUE	FALSE	10	0	2	0	0	7	0	5	0	0	0	0	2	0	0	0	FALSE	NOT_ATTEMPTED		There was a lot of chasing down runaway algae pieces that slippes from the robots grasp
Q55	6722	OFFENSE	NONE	REEF	TRUE	FALSE	6	0	3	0	0	2	3	2	0	0	0	0	0	0	1	2	FALSE	PARKED		Stopped moving around 1:30 in
Q55	6722	OFFENSE	NONE	BOTH	TRUE	FALSE	9	3	3	0	0	2	3	1	0	0	0	0	1	0	1	2	TRUE	NOT_ATTEMPTED		Remy
Q55	8324	OFFENSE	GROUND	NONE	FALSE	FALSE	40	0	5	0	0	8	0	0	0	0	0	0	8	0	0	0	FALSE	NOT_ATTEMPTED		James Sanders
Q55	10017	DEFENSE	NONE	NONE	FALSE	TRUE	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	PARKED		Nothing worked so they tried doing defense. KP
Q55	10017	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q56	21	OFFENSE	STATION	NONE	FALSE	FALSE	34	10	5	0	0	6	0	0	0	1	0	0	5	0	0	0	TRUE	DEEP		Did really good and scored mostly L4 and also climbed. KP
Q56	180	OFFENSE	BOTH	REEF	TRUE	FALSE	76	17	5	0	0	19	4	1	4	3	2	3	10	0	0	0	TRUE	DEEP		James Sanders
Q56	233	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Uhh we kinda couldn't move and disabled. - Angel :(
Q56	386	OFFENSE	STATION	NONE	FALSE	FALSE	44	10	5	0	0	12	0	1	0	0	2	2	7	0	0	0	TRUE	NOT_ATTEMPTED
Q56	386	OFFENSE	STATION	NONE	TRUE	FALSE	45	3	3	0	0	8	0	1	0	0	0	2	5	0	0	0	TRUE	DEEP		Might have underestimated the coral count; distracted by our robot having problems
Q56	3932	OFFENSE	STATION	NONE	FALSE	FALSE	37	17	5	0	0	12	1	3	1	0	4	2	3	0	0	0	TRUE	DEEP		Remy
Q56	9670	OFFENSE	STATION	NONE	FALSE	FALSE	6	3	4	0	0	1	1	1	0	0	0	0	0	1	0	0	TRUE	NOT_ATTEMPTED		Chloe
Q57	744	OFFENSE	STATION	NONE	TRUE	FALSE	14	0	3	0	0	7	0	4	0	0	0	3	0	0	0	0	FALSE	PARKED		Dropped coral many times however; dragged teammate to be parked
Q57	2152	OFFENSE	STATION	NONE	FALSE	FALSE	21	3	4	0	0	10	0	3	0	2	1	3	0	0	0	0	TRUE	PARKED		Chloe
Q57	2797	IMMOBILE	STATION	NONE	FALSE	FALSE	2	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	TRUE	PARKED
Q57	2797	IMMOBILE	STATION	GROUND	FALSE	FALSE	5	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	FALSE	PARKED		James Sanders; robot ran straight into middle pole full speed and died
Q57	8753	OFFENSE	STATION	NONE	FALSE	FALSE	21	10	4	0	0	4	0	0	0	2	0	0	2	0	0	0	TRUE	DEEP		Remy
Q57	8775	OFFENSE	STATION	REEF	TRUE	TRUE	7	3	2	0	1	3	0	1	0	1	1	0	0	0	0	0	TRUE	PARKED		They were scoring for a bit but then a coral got stuck so they did defense. KP
Q57	9300	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Hasini- team did nothing and stayed in one spot
Q57	9300	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		didn’t move :/
Q58	179	OFFENSE	GROUND	NONE	TRUE	FALSE	73	10	5	0	1	17	0	3	0	0	0	4	10	0	0	0	TRUE	DEEP		Scored mostly on L4. KP
Q58	4013	OFFENSE	STATION	NONE	FALSE	FALSE	12	0	3	0	0	5	2	2	2	1	0	2	0	0	0	0	FALSE	PARKED		Remy
Q58	6473	OFFENSE	STATION	NONE	TRUE	FALSE	20	3	3	0	0	5	0	0	0	0	2	3	0	0	0	0	TRUE	PARKED
Q58	6473	OFFENSE	STATION	NONE	TRUE	FALSE	20	3	3	0	0	5	0	0	0	0	2	3	0	0	0	0	TRUE	PARKED		Hasini- is able to score coral consistently but takes sonetime to pick coral up
Q58	10211	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		James Sanders
Q58	10402	OFFENSE	NONE	NONE	FALSE	FALSE	2	3	3	0	0	1	0	1	0	0	0	0	0	0	0	0	TRUE	PARKED		Not much scoring effort-chloe
Q59	1592	OFFENSE	STATION	REEF	TRUE	FALSE	23	3	3	0	0	4	1	3	0	0	0	0	1	1	0	0	TRUE	DEEP
Q59	3627	OFFENSE	STATION	BOTH	TRUE	FALSE	14	3	3	0	0	5	1	3	0	0	0	2	0	0	1	0	TRUE	PARKED		Hasini- consistent when scoring algae; took some time when collecting coral
Q59	3627	OFFENSE	STATION	BOTH	TRUE	FALSE	18	3	5	0	0	8	1	5	0	0	0	3	0	0	1	0	TRUE	PARKED		fire robot
Q59	5842	OFFENSE	STATION	NONE	FALSE	FALSE	39	17	5	0	0	13	1	1	1	0	1	4	6	0	0	0	TRUE	NOT_ATTEMPTED		James Sanders
Q59	6322	OFFENSE	STATION	NONE	FALSE	FALSE	27	3	3	0	0	8	0	1	0	1	1	5	0	0	0	0	TRUE	PARKED		Morgan- driver forgot the direction of the robot at some point and  almost missed the coral due to that
Q59	7431	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Did not show
Q59	8817	OFFENSE	STATION	BOTH	TRUE	FALSE	22	0	2	0	0	3	6	1	1	0	0	0	2	0	3	2	FALSE	NOT_ATTEMPTED		Remy
Q60	86	OFFENSE	STATION	NONE	FALSE	FALSE	32	10	4	0	0	9	0	4	0	0	0	0	5	0	0	0	TRUE	DEEP		Hasini- scored coral pretty consistently but they did miss a few shots
Q60	86	OFFENSE	STATION	NONE	FALSE	FALSE	32	10	4	0	0	5	0	0	0	0	0	0	5	0	0	0	TRUE	DEEP
Q60	86	OFFENSE	STATION	NONE	FALSE	FALSE	32	10	5	0	0	7	0	2	0	0	0	0	5	0	0	0	TRUE	DEEP
Q60	1523	OFFENSE	NONE	NONE	TRUE	FALSE	2	0	2	0	0	1	2	1	2	0	0	0	0	0	0	0	FALSE	PARKED		Broke in the middle of match.
Q60	6722	OFFENSE	STATION	BOTH	TRUE	FALSE	7	3	3	0	2	5	2	4	2	0	0	0	1	0	0	0	TRUE	PARKED		Morgan- struggled to score coral in the second half. Kept dropping coral on itself.
Q60	7403	DEFENSE	NONE	NONE	FALSE	FALSE	2	0	4	0	2	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED		Remy
Q60	8791	IMMOBILE	NONE	NONE	FALSE	FALSE	2	0	1	0	5	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED		It was scooting around but didn't do anything the entire match but park. KP
Q60	8841	OFFENSE	STATION	NONE	FALSE	FALSE	62	10	4	0	0	13	0	2	0	0	0	0	11	0	0	0	TRUE	DEEP		James Sanders
Q61	233	OFFENSE	STATION	NONE	TRUE	FALSE	48	10	5	0	0	11	0	0	0	0	1	0	10	0	0	0	TRUE	NOT_ATTEMPTED
Q61	1744	OFFENSE	NONE	NONE	FALSE	FALSE	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Didnt record entire match but 1744 was playing offensive the entire match
Q61	4024	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Kept freezing; didn't move well. It went defensive but didn't make any defends
Q61	5472	FEEDER	STATION	REEF	TRUE	FALSE	31	6	5	0	0	11	0	1	0	2	3	5	0	0	0	0	TRUE	NOT_ATTEMPTED		Dropped 1 coral; took 1 algae off reef; very efficient despite attacker
Q61	5472	OFFENSE	BOTH	REEF	FALSE	FALSE	38	7	4	0	0	10	1	1	1	0	2	2	5	0	0	0	TRUE	PARKED
Q61	5472	OFFENSE	STATION	REEF	TRUE	FALSE	33	7	4	0	0	9	0	1	0	0	2	2	4	0	0	0	TRUE	PARKED
Q62	1902	FEEDER	BOTH	BOTH	FALSE	FALSE	45	3	5	0	0	10	0	0	0	0	7	3	0	0	0	0	TRUE	DEEP		Really good
Q62	3932	OFFENSE	STATION	NONE	FALSE	FALSE	52	0	4	0	0	8	0	0	0	0	0	0	8	0	0	0	FALSE	DEEP
Q62	8057	OFFENSE	NONE	NONE	FALSE	FALSE	2	3	3	0	0	2	0	1	0	1	0	0	0	0	0	0	TRUE	FAILED_SHALLOW		Played offensively on other team's side
Q62	8753	OFFENSE	STATION	NONE	FALSE	FALSE	10	3	4	0	0	3	0	1	0	0	0	0	2	0	0	0	TRUE	FAILED_DEEP
Q62	8753	FEEDER	STATION	NONE	FALSE	FALSE	24	3	3	0	0	6	0	0	0	0	0	6	0	0	0	0	TRUE	FAILED_DEEP
Q62	10323	OFFENSE	NONE	GROUND	FALSE	FALSE	54	3	5	0	0	1	7	1	0	0	0	0	0	7	0	0	TRUE	DEEP
Q63	79	OFFENSE	STATION	NONE	FALSE	FALSE	28	7	3	0	0	5	0	0	0	0	1	4	0	0	0	0	TRUE	DEEP
Q63	180	FEEDER	BOTH	REEF	TRUE	FALSE	38	9	4	0	0	10	0	1	0	2	2	5	0	0	0	0	TRUE	DEEP		Failed around 8 L1 coral
Q63	180	OFFENSE	BOTH	REEF	FALSE	FALSE	61	17	4	0	0	16	0	0	0	5	2	2	7	0	0	0	TRUE	DEEP
Q63	2152	OFFENSE	STATION	NONE	FALSE	FALSE	11	0	4	0	0	4	0	0	0	1	3	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q64	2797	OFFENSE	STATION	BOTH	TRUE	FALSE	9	3	3	0	0	4	1	1	1	0	1	1	0	0	0	0	TRUE	PARKED
Q64	2797	OFFENSE	STATION	REEF	TRUE	FALSE	6	3	3	0	0	3	0	2	0	0	0	1	0	0	0	0	TRUE	PARKED
Q64	4013	FEEDER	STATION	REEF	TRUE	FALSE	10	0	4	0	0	4	0	0	0	2	2	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q64	4013	OFFENSE	STATION	REEF	FALSE	FALSE	16	0	3	0	0	5	0	1	0	0	2	2	0	0	0	0	FALSE	PARKED
Q64	5816	FEEDER	BOTH	NONE	FALSE	TRUE	11	3	2	0	1	4	0	0	0	2	0	0	1	0	0	0	TRUE	PARKED
Q65	386	OFFENSE	STATION	NONE	FALSE	FALSE	27	10	5	0	0	6	1	0	1	0	0	0	6	0	0	0	TRUE	PARKED
Q65	4118	OFFENSE	STATION	NONE	FALSE	FALSE	23	0	3	0	0	8	0	3	0	0	0	2	3	0	0	0	FALSE	NOT_ATTEMPTED
Q65	4118	OFFENSE	STATION	REEF	TRUE	FALSE	23	3	4	0	0	8	1	3	1	0	0	2	3	0	0	0	TRUE	NOT_ATTEMPTED
Q65	10650	FEEDER	STATION	NONE	FALSE	FALSE	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q66	801	FEEDER	STATION	REEF	TRUE	FALSE	23	9	4	0	0	8	1	1	0	1	5	1	0	1	0	0	TRUE	NOT_ATTEMPTED
Q66	801	OFFENSE	STATION	NONE	FALSE	FALSE	36	10	2	0	0	11	1	2	0	0	3	4	2	1	0	0	TRUE	NOT_ATTEMPTED
Q66	8775	OFFENSE	BOTH	NONE	FALSE	FALSE	2	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED
Q67	6473	OFFENSE	STATION	NONE	FALSE	FALSE	13	0	2	0	0	6	0	3	0	0	1	2	0	0	0	0	FALSE	PARKED
Q67	10323	OFFENSE	NONE	NONE	FALSE	FALSE	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED
Q68	1744	FEEDER	STATION	NONE	FALSE	FALSE	4	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q68	3932	FEEDER	BOTH	GROUND	FALSE	FALSE	19	3	2	0	0	4	1	1	0	0	1	0	2	1	0	0	TRUE	NOT_ATTEMPTED
Q68	4091	OFFENSE	STATION	NONE	FALSE	FALSE	10	3	3	0	0	4	0	2	0	0	1	0	1	0	0	0	TRUE	PARKED
Q68	4091	OFFENSE	STATION	NONE	FALSE	FALSE	12	0	1	0	0	7	0	4	0	1	1	0	1	0	0	0	FALSE	PARKED
Q69	233	OFFENSE	STATION	GROUND	FALSE	FALSE	55	10	5	0	0	11	2	1	0	0	1	0	9	2	0	0	TRUE	NOT_ATTEMPTED
Q69	4013	OFFENSE	STATION	NONE	FALSE	FALSE	4	3	1	0	0	2	0	0	0	2	0	0	0	0	0	0	TRUE	FAILED_DEEP
Q69	8817	FEEDER	NONE	BOTH	FALSE	FALSE	16	3	4	0	0	1	4	0	0	0	0	0	0	0	4	0	TRUE	NOT_ATTEMPTED
Q70	86	FEEDER	STATION	NONE	FALSE	FALSE	41	9	4	0	0	10	0	0	0	2	3	5	0	0	0	0	TRUE	DEEP
Q70	1592	FEEDER	BOTH	NONE	FALSE	FALSE	22	3	4	0	0	3	0	1	0	0	0	0	2	0	0	0	TRUE	DEEP
Q70	3627	OFFENSE	STATION	REEF	FALSE	FALSE	20	0	3	0	0	7	0	2	0	0	2	3	0	0	0	0	FALSE	PARKED
Q70	3627	OFFENSE	STATION	REEF	TRUE	FALSE	13	3	3	0	0	4	0	1	0	0	1	2	0	0	0	0	TRUE	PARKED
Q70	3627	OFFENSE	STATION	BOTH	TRUE	FALSE	19	3	3	0	0	9	1	4	1	0	3	2	0	0	0	0	TRUE	PARKED
Q71	21	OFFENSE	STATION	NONE	FALSE	FALSE	35	10	5	0	0	7	0	1	0	0	1	0	5	0	0	0	TRUE	DEEP		Really efficient coral scoring! Deep cage worked well - 3627
Q71	431	FEEDER	NONE	NONE	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Very wobbly
Q72	9300	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q73	180	OFFENSE	GROUND	REEF	TRUE	FALSE	57	10	5	0	0	19	2	5	2	3	5	1	5	0	0	0	TRUE	DEEP
Q73	744	FEEDER	STATION	NONE	FALSE	FALSE	13	0	4	0	0	7	2	1	2	2	3	0	0	0	0	0	FALSE	FAILED_DEEP
Q74	8057	OFFENSE	STATION	NONE	FALSE	FALSE	20	3	3	0	0	6	0	3	0	1	2	0	0	0	0	0	TRUE	DEEP		Joshua Green - Drives slow and in random places
Q74	10017	FEEDER	STATION	NONE	FALSE	FALSE	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q75	5472	FEEDER	STATION	REEF	TRUE	FALSE	16	12	5	0	0	7	0	1	0	1	0	5	0	0	0	0	TRUE	FAILED_DEEP
Q75	6322	OFFENSE	STATION	NONE	FALSE	FALSE	21	3	5	0	0	8	0	1	0	1	3	2	0	0	0	0	TRUE	PARKED		Joshua Green - Highest is L3
Q75	6473	FEEDER	BOTH	NONE	FALSE	FALSE	4	3	2	0	0	2	0	1	0	1	0	0	0	0	0	0	TRUE	PARKED
Q76	21	OFFENSE	STATION	NONE	TRUE	FALSE	40	3	5	0	0	7	0	1	0	0	1	0	5	0	0	0	TRUE	DEEP		Joshua Green
Q76	6722	OFFENSE	NONE	BOTH	FALSE	FALSE	20	3	3	0	0	3	0	1	0	0	1	0	1	0	0	0	TRUE	DEEP
Q76	10211	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q77	8753	FEEDER	STATION	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q78	744	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q79	7403	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q80	2152	OFFENSE	STATION	NONE	TRUE	FALSE	32	0	3	0	0	10	0	0	0	1	4	2	2	0	0	0	FALSE	NOT_ATTEMPTED		(3627) Driver excels at collecting coral but sometimes has a difficult time scoring it.
Q81	386	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q82	59	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q83	79	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q84	21	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
